2.20724072286572e-002	3.25396825396825e-001
2.22430019305019e-002	2.85714285714286e-001
2.24229570769749e-002	2.46598639455782e-001
2.26310414368450e-002	2.08049886621315e-001
2.27547381565239e-002	1.67800453514739e-001
2.28315129542808e-002	1.27551020408163e-001
2.30114920405099e-002	8.78684807256236e-002
2.31914471869829e-002	4.87528344671202e-002
2.32682459244959e-002	7.93650793650791e-003
2.34388406263406e-002	-3.17460317460317e-002
2.35156154240976e-002	-7.19954648526077e-002
2.37719862719863e-002	-1.42857142857143e-001
2.39519653582154e-002	-1.82539682539683e-001
2.41131756756757e-002	-2.22222222222222e-001
2.41993348578170e-002	-2.62471655328798e-001
2.43880998345284e-002	-2.87981859410431e-001
2.45305653229760e-002	-3.28231292517007e-001
2.47196893960287e-002	-3.62244897959184e-001
2.49745759790403e-002	-3.97959183673469e-001
2.52858885671386e-002	-4.36507936507937e-001
2.53142332383404e-002	-4.41043083900227e-001
2.56524062327634e-002	-4.48979591836735e-001
2.59053536955323e-002	-4.38775510204082e-001
2.62421142443464e-002	-4.13265306122449e-001
2.64095249586321e-002	-3.77551020408163e-001
2.67460700496415e-002	-3.46938775510204e-001
2.68854712493105e-002	-3.14625850340136e-001
2.70808914782129e-002	-2.75510204081633e-001
2.72293658454373e-002	-2.35827664399093e-001
2.74341943984801e-002	-1.97278911564626e-001
2.75826687657045e-002	-1.57596371882086e-001
2.77780889946069e-002	-1.18480725623583e-001
2.78514643470001e-002	-7.82312925170068e-002
2.79905303900840e-002	-3.79818594104309e-002
2.83516855503463e-002	7.65306122448979e-002
2.85001599175706e-002	1.16213151927438e-001
2.86392259606545e-002	1.56462585034014e-001
2.88440305739413e-002	1.95578231292517e-001
2.89174059263345e-002	2.35827664399093e-001
2.90940334467120e-002	2.75510204081633e-001
2.92518921983208e-002	3.15192743764172e-001
2.94285197186983e-002	3.54875283446712e-001
2.95863784703070e-002	3.94557823129252e-001
2.99227081035117e-002	4.30272108843538e-001
3.00255532956426e-002	4.39342403628118e-001
3.06820532266961e-002	4.48979591836735e-001
3.11150755347184e-002	4.17233560090703e-001
3.13606734923699e-002	3.79251700680272e-001
3.15307415195808e-002	3.52040816326531e-001
3.16156558344058e-002	3.41269841269841e-001
3.17013362214255e-002	3.12358276643991e-001
3.18719309232702e-002	2.72675736961451e-001
3.21081684362934e-002	2.34126984126984e-001
3.22975079671508e-002	1.95011337868481e-001
3.23361227937121e-002	1.69501133786848e-001
3.23742827649078e-002	1.54761904761905e-001
3.24785643424036e-002	1.29818594104308e-001
3.26960330866581e-002	9.12698412698412e-002
3.28103454219526e-002	5.10204081632653e-002
3.29821131718453e-002	-1.64399092970522e-002
3.31527078736900e-002	-5.61224489795918e-002
3.32670202089845e-002	-9.63718820861678e-002
3.33250501777288e-002	-1.37188208616780e-001
3.34956448795735e-002	-1.76870748299320e-001
3.35335654532083e-002	-1.85941043083900e-001
3.36474229331372e-002	-2.15419501133787e-001
3.38555312327634e-002	-2.54535147392290e-001
3.40073571658393e-002	-2.94217687074830e-001
3.41680886881780e-002	-3.22562358276644e-001
3.42060810810811e-002	-3.33333333333333e-001
3.42629140620212e-002	-3.45804988662132e-001
3.44522535928786e-002	-3.84920634920635e-001
3.46884911059018e-002	-4.23469387755102e-001
3.52810000689465e-002	-4.54081632653061e-001
3.58054243656922e-002	-4.28004535147392e-001
3.60016346065453e-002	-4.07596371882086e-001
3.61229852301281e-002	-3.92290249433107e-001
3.65521532374211e-002	-3.32766439909297e-001
3.67569817904639e-002	-2.94217687074830e-001
3.68021800499479e-002	-2.53401360544218e-001
3.69788315100815e-002	-2.14285714285714e-001
3.72399903091867e-002	-1.76303854875283e-001
3.74619357878286e-002	-9.86394557823129e-002
3.74624145829503e-002	-1.09977324263039e-001
3.75451743197279e-002	-6.97278911564626e-002
3.77124174557210e-002	-3.00453514739230e-002
3.77951771924986e-002	1.02040816326530e-002
3.79718047128761e-002	4.98866213151927e-002
3.82030627566342e-002	1.29251700680272e-001
3.83796902770117e-002	1.68934240362812e-001
3.84624500137893e-002	2.09183673469388e-001
3.86390775341668e-002	2.48866213151927e-001
3.87875519013912e-002	2.88548752834467e-001
3.89642033615248e-002	3.27664399092971e-001
3.91408308819023e-002	3.67346938775510e-001
3.93832209122388e-002	4.05328798185941e-001
3.97195744851995e-002	4.40476190476190e-001
4.03761222957652e-002	4.48979591836735e-001
4.07340934684685e-002	4.16666666666667e-001
4.09890758105044e-002	3.78684807256236e-001
4.12440581525403e-002	3.40702947845805e-001
4.14146528543850e-002	3.01020408163265e-001
4.16227372142551e-002	2.62471655328798e-001
4.18495903428939e-002	2.23922902494331e-001
4.18790123031194e-002	1.93877551020408e-001
4.19076203116382e-002	1.83106575963719e-001
4.20120934071827e-002	1.53628117913832e-001
4.21264057424772e-002	1.13378684807256e-001
4.23532588711160e-002	7.48299319727892e-002
4.24300336688730e-002	3.45804988662131e-002
4.25253378378378e-002	0.00000000000000e+000
4.25724991573206e-002	-5.66893424036286e-003
4.26959325396825e-002	-3.96825396825397e-002
4.28383740883741e-002	-7.93650793650794e-002
4.29526864236686e-002	-1.19614512471655e-001
4.30669987589630e-002	-1.59863945578231e-001
4.32938518876019e-002	-1.98412698412698e-001
4.33424974719618e-002	-2.39229024943311e-001
4.34651169026169e-002	-2.53968253968254e-001
4.35888136222958e-002	-2.94217687074830e-001
4.37312791107434e-002	-3.34467120181406e-001
4.39768770683949e-002	-3.72448979591837e-001
4.42318594104308e-002	-4.10430839002268e-001
4.44962021970951e-002	-4.47845804988662e-001
4.51719975715511e-002	-4.50680272108844e-001
4.58634016669731e-002	-3.78684807256236e-001
4.60028268063982e-002	-3.46938775510204e-001
4.60963833731691e-002	-3.40136054421769e-001
4.63372173193602e-002	-2.65306122448980e-001
4.65796073496966e-002	-2.27324263038549e-001
4.67564503278789e-002	-1.92743764172336e-001
4.69330778482564e-002	-1.53061224489796e-001
4.72660559156095e-002	-3.79818594104309e-002
4.74427073757431e-002	1.13378684807253e-003
4.75536202656738e-002	4.13832199546484e-002
4.77396561101918e-002	8.04988662131518e-002
4.78411846157382e-002	1.20748299319728e-001
4.80178121361157e-002	1.60430839002268e-001
4.81756708877245e-002	2.00113378684807e-001
4.82584306245021e-002	2.40362811791383e-001
4.84350581448796e-002	2.80045351473923e-001
4.85929168964883e-002	3.19727891156463e-001
4.87601600324815e-002	3.59410430839002e-001
4.90213188315867e-002	3.97392290249433e-001
4.92918859548324e-002	4.34807256235828e-001
4.93479528635779e-002	4.40476190476190e-001
5.00140526368205e-002	4.45011337868481e-001
5.04470749448428e-002	4.13265306122449e-001
5.07114416712631e-002	3.75283446712018e-001
5.09757844579273e-002	3.37868480725624e-001
5.11276103910033e-002	2.98185941043084e-001
5.12982050928480e-002	2.58503401360544e-001
5.16392747977569e-002	1.81972789115646e-001
5.18958371636943e-002	1.06575963718821e-001
5.20664318655390e-002	6.68934240362811e-002
5.24091055341055e-002	-4.76190476190477e-002
5.25797002359502e-002	-8.73015873015873e-002
5.27315261690262e-002	-1.26984126984127e-001
5.28550792501685e-002	-1.63832199546485e-001
5.28739677177177e-002	-1.66666666666667e-001
5.30162895676289e-002	-2.03514739229025e-001
5.30930643653858e-002	-2.43764172335601e-001
5.31780265597230e-002	-2.55668934240363e-001
5.33199174940246e-002	-2.82312925170068e-001
5.34905121958693e-002	-3.21995464852608e-001
5.35666645599681e-002	-3.47505668934240e-001
5.36048245311638e-002	-3.62244897959184e-001
5.37747489198382e-002	-3.86054421768708e-001
5.40297312618741e-002	-4.24036281179138e-001
5.43971586382301e-002	-4.58049886621315e-001
5.46975546975547e-002	-4.60317460317460e-001
5.51843456977386e-002	-4.31972789115646e-001
5.54643211451247e-002	-3.95124716553288e-001
5.56973028513207e-002	-3.56575963718821e-001
5.58927230802231e-002	-3.17460317460317e-001
5.61726745878532e-002	-2.80045351473923e-001
5.64414222896366e-002	-1.99546485260771e-001
5.65804883327205e-002	-1.59297052154195e-001
5.68134700389165e-002	-1.20748299319728e-001
5.68868453913097e-002	-8.04988662131519e-002
5.70634729116872e-002	-4.08163265306123e-002
5.72213316632960e-002	-1.13378684807253e-003
5.73040914000735e-002	3.91156462585034e-002
5.78051744346387e-002	1.73469387755102e-001
5.78879341714163e-002	2.13718820861678e-001
5.80457929230251e-002	2.53401360544218e-001
5.81848589661090e-002	2.93650793650794e-001
5.84554260893547e-002	3.31065759637188e-001
5.86407198014341e-002	3.87755102040816e-001
5.88923745173745e-002	4.28571428571429e-001
5.93980539851076e-002	4.54081632653061e-001
5.99807476481584e-002	4.33673469387755e-001
6.02450904348226e-002	3.96258503401361e-001
6.05469228795122e-002	3.59977324263039e-001
6.07175175813569e-002	3.20294784580499e-001
6.08412143010357e-002	2.80045351473923e-001
6.11243258564687e-002	2.42630385487528e-001
6.12480225761476e-002	2.02380952380952e-001
6.13529505270577e-002	1.62131519274376e-001
6.14860316311209e-002	1.21882086167801e-001
6.16753711619783e-002	8.27664399092971e-002
6.18568823925967e-002	6.80272108843538e-003
6.20180927100570e-002	-3.28798185941043e-002
6.21886874119017e-002	-7.25623582766440e-002
6.22748465940430e-002	-1.12811791383220e-001
6.24454412958877e-002	-1.52494331065760e-001
6.28923007829258e-002	-2.89682539682540e-001
6.30722798691549e-002	-3.29365079365079e-001
6.37430000153214e-002	-4.34240362811791e-001
6.42321610513575e-002	-4.62018140589569e-001
6.47660415517558e-002	-4.37641723356009e-001
6.52695903811975e-002	-3.61678004535147e-001
6.55119804115340e-002	-3.23696145124717e-001
6.57449860574861e-002	-2.85714285714286e-001
6.57529579962616e-002	-2.52267573696145e-001
6.58465145630324e-002	-2.45464852607710e-001
6.59295855166391e-002	-2.12585034013605e-001
6.61156213611571e-002	-1.73469387755102e-001
6.62640957283814e-002	-1.33786848072562e-001
6.64407232487590e-002	-9.41043083900227e-002
6.65985820003677e-002	-5.44217687074829e-002
6.66813417371453e-002	-1.41723356009070e-002
6.68204077802292e-002	2.60770975056690e-002
6.70252123935160e-002	6.51927437641724e-002
6.70985877459092e-002	1.05442176870748e-001
6.72752152662867e-002	1.45124716553288e-001
6.73955125406018e-002	1.85374149659864e-001
6.75062817919961e-002	2.29024943310658e-001
6.75251941993014e-002	2.25623582766440e-001
6.76829093123736e-002	2.68707482993197e-001
6.77656690491512e-002	3.08956916099773e-001
6.80080590794876e-002	3.46938775510204e-001
6.81940949240056e-002	3.86054421768707e-001
6.84552776628670e-002	4.23469387755102e-001
6.88950509821046e-002	4.54081632653061e-001
6.90731388276031e-002	4.59183673469388e-001
6.95997416421524e-002	4.33673469387755e-001
6.98734688132010e-002	3.96258503401361e-001
7.00721927284427e-002	3.57142857142857e-001
7.03365355151069e-002	3.19727891156463e-001
7.05727490883741e-002	2.81746031746032e-001
7.05826362076362e-002	2.69841269841270e-001
7.07251016960838e-002	2.29591836734694e-001
7.08956963979285e-002	1.89909297052154e-001
7.10193931176074e-002	1.49659863945578e-001
7.11524742216706e-002	1.09410430839002e-001
7.12761709413495e-002	6.91609977324263e-002
7.13232843813201e-002	6.46258503401360e-002
7.15032634675492e-002	2.49433106575965e-002
7.15800382653061e-002	-1.53061224489796e-002
7.16943506006006e-002	-5.55555555555556e-002
7.18270486685665e-002	-8.67346938775511e-002
7.18367921492922e-002	-9.52380952380952e-002
7.19886180823681e-002	-1.34920634920635e-001
7.20935460332782e-002	-1.75170068027211e-001
7.22641407351229e-002	-2.14852607709751e-001
7.24347354369676e-002	-2.54535147392290e-001
7.26053301388123e-002	-2.94217687074830e-001
7.27759248406570e-002	-3.33900226757370e-001
7.29465195425017e-002	-3.73582766439909e-001
7.31452434577435e-002	-4.12698412698413e-001
7.36162820984250e-002	-4.55782312925170e-001
7.42727820294785e-002	-4.46145124716553e-001
7.46091116626831e-002	-4.10430839002268e-001
7.48984714944536e-002	-3.73582766439909e-001
7.50563302460624e-002	-3.33900226757370e-001
7.52329577664399e-002	-2.94217687074830e-001
7.54096092265735e-002	-2.55102040816326e-001
7.55580835937979e-002	-2.15419501133787e-001
7.57347111141754e-002	-1.75736961451247e-001
7.58925698657842e-002	-1.36054421768708e-001
7.60691973861617e-002	-9.63718820861678e-002
7.61613415073237e-002	-5.61224489795918e-002
7.63379690277012e-002	-1.64399092970522e-002
7.64582663020163e-002	2.38095238095237e-002
7.66255094380094e-002	6.34920634920635e-002
7.67270379435558e-002	1.03741496598639e-001
7.68661039866397e-002	1.43990929705215e-001
7.73119101244101e-002	2.53968253968254e-001
7.73852854768033e-002	2.94217687074830e-001
7.75619369369369e-002	3.33333333333333e-001
7.76454388061531e-002	3.56009070294785e-001
7.78878288364896e-002	3.93990929705215e-001
7.81489876355948e-002	4.31972789115646e-001
7.87768077388613e-002	4.54081632653061e-001
7.89741910277625e-002	4.46712018140589e-001
7.92475351627137e-002	4.18367346938775e-001
7.93135131304774e-002	4.11564625850340e-001
7.99177765137587e-002	3.24829931972789e-001
8.01837232640804e-002	2.49433106575964e-001
8.03543179659251e-002	2.09750566893424e-001
8.05249126677698e-002	1.70068027210884e-001
8.07048917539989e-002	1.30385487528345e-001
8.08661020714592e-002	9.07029478458050e-002
8.09610710838389e-002	6.40589569160999e-002
8.10179280045352e-002	5.10204081632653e-002
8.11222814012993e-002	2.43764172335601e-002
8.12459781209781e-002	-1.58730158730159e-002
8.13790592250414e-002	-5.61224489795918e-002
8.14933715603359e-002	-9.63718820861678e-002
8.17108403045903e-002	-1.34920634920635e-001
8.17969994867316e-002	-1.75170068027211e-001
8.19769785729607e-002	-2.14852607709751e-001
8.20246186875651e-002	-2.31859410430839e-001
8.21670602362567e-002	-2.71541950113379e-001
8.23188861693326e-002	-3.11224489795918e-001
8.24894808711773e-002	-3.50907029478458e-001
8.26694360176503e-002	-3.90022675736961e-001
8.30087581203653e-002	-4.25170068027211e-001
8.32539251624073e-002	-4.52947845804989e-001
8.33761854967212e-002	-4.59183673469388e-001
8.39294332597904e-002	-4.48979591836735e-001
8.42939878654164e-002	-4.14965986394558e-001
8.45833476971870e-002	-3.78117913832200e-001
8.49648277103634e-002	-3.00453514739229e-001
8.51039176932034e-002	-2.60770975056689e-001
8.52711608291966e-002	-2.21088435374150e-001
8.54665810580989e-002	-1.81972789115646e-001
8.56056710409389e-002	-1.42290249433107e-001
8.58655370932157e-002	-7.36961451247166e-002
8.59295041214684e-002	-3.28798185941043e-002
8.61531014432800e-002	5.66893424036286e-003
8.62827831019795e-002	4.59183673469388e-002
8.63844791858185e-002	8.21995464852607e-002
8.64218491450634e-002	8.61678004535147e-002
8.65235452289024e-002	1.22448979591837e-001
8.66070710378746e-002	1.44557823129252e-001
8.66814039805111e-002	1.62131519274376e-001
8.67743141738678e-002	1.84240362811791e-001
8.68476895262610e-002	2.24489795918367e-001
8.70243170466385e-002	2.64172335600907e-001
8.70251309983453e-002	2.44897959183674e-001
8.71078907351229e-002	2.85147392290249e-001
8.73408963810750e-002	3.23129251700680e-001
8.75269322255929e-002	3.62244897959184e-001
8.77782039054361e-002	4.12131519274376e-001
8.77873488922596e-002	4.17800453514739e-001
8.81895128546914e-002	4.50113378684807e-001
8.87150144404609e-002	4.50680272108843e-001
8.88560674832996e-002	4.43877551020408e-001
8.91292919194705e-002	4.18367346938775e-001
8.94686379619415e-002	3.82653061224490e-001
8.96103373781945e-002	3.60544217687075e-001
8.97246497134890e-002	3.20294784580499e-001
8.98952444153337e-002	2.80612244897959e-001
9.00751995618067e-002	2.41496598639456e-001
9.02649221287614e-002	1.93310657596372e-001
9.04073876172091e-002	1.53061224489796e-001
9.06061115324508e-002	1.13945578231293e-001
9.07579374655268e-002	7.42630385487528e-002
9.10909873521481e-002	-3.45804988662132e-002
9.12521976696084e-002	-7.42630385487528e-002
9.13477412361341e-002	-1.14512471655329e-001
9.15375595621131e-002	-1.64965986394558e-001
9.15558255960042e-002	-1.53061224489796e-001
9.16987698795735e-002	-2.04648526077097e-001
9.17849290617148e-002	-2.44897959183674e-001
9.19648842081878e-002	-2.84013605442177e-001
9.21448393546608e-002	-3.23129251700680e-001
9.23341788855182e-002	-3.62244897959184e-001
9.25422871851443e-002	-4.01360544217687e-001
9.28253748008212e-002	-4.38208616780045e-001
9.33519776153705e-002	-4.63718820861678e-001
9.40629165517558e-002	-4.09863945578231e-001
9.43710690920512e-002	-3.73582766439909e-001
9.46774500903965e-002	-2.95351473922903e-001
9.48165161334804e-002	-2.55102040816326e-001
9.50025519779984e-002	-2.15986394557823e-001
9.51604107296072e-002	-1.76303854875283e-001
9.52994767726911e-002	-1.36054421768708e-001
9.54855126172091e-002	-9.69387755102041e-002
9.57358506465649e-002	-2.49433106575964e-002
9.58186103833425e-002	1.53061224489797e-002
9.59064453484096e-002	-6.46258503401360e-002
9.59670847505669e-002	5.49886621315192e-002
9.62348269825948e-002	1.59297052154195e-001
9.64114545029724e-002	1.98979591836735e-001
9.65693132545811e-002	2.38662131519274e-001
9.66520729913587e-002	2.78911564625850e-001
9.68662859287859e-002	3.17460317460317e-001
9.68936969495005e-002	3.35034013605442e-001
9.71266786556965e-002	3.73582766439909e-001
9.73220988845989e-002	4.12698412698413e-001
9.76584524575596e-002	4.47845804988662e-001
9.77895944413802e-002	4.53514739229025e-001
9.84189706287921e-002	4.38775510204082e-001
9.87585321290679e-002	3.97959183673470e-001
9.90138496276889e-002	3.52040816326531e-001
9.91838458356316e-002	3.26530612244898e-001
9.93545123567445e-002	2.85147392290249e-001
9.95251070585892e-002	2.45464852607710e-001
9.96957017604339e-002	2.05782312925170e-001
9.99319392734571e-002	1.67233560090703e-001
